PortalID,Status,LastUpdated,AgencyDept,Title,Type,LOI,Categories,Purpose,Description,ApplicantType,FundingSource,MatchingFunds,EstAvailFunds,FundingMethod,OpenDate,ApplicationDeadline,ExpAwardDate,GrantURL,MaxAwards,MinAwards,MaxAmounts,MinAmounts,IsOngoing
1836,active,2021-12-20 19:31:24,State Treasurer's Office,California Capital Access Program (CalCAP) Americans With Disabilities Act (ADA) Financing Program,Loan,No,"Disadvantaged Communities; Housing, Community and Economic Development",The program is designed to assist small businesses with financing the costs to alter or retrofit existing facilities to comply with the requirements of the federal Americans With Disabilities Act of 1990.,"The CalCAP for ADA Program encourages banks and other financial institutions to make loans to small businesses that have difficulty obtaining financing. CalCAP is a loan loss reserve program which may provide up to 100% coverage on losses as a result of certain loan defaults. With CalCAP portfolio support, a lender may be more comfortable underwriting small business loans.  The loans in this program must be used for alterations or retrofits to existing small business facilities to comply with the requirements of the federal Americans Disabilities Act (ADA) of 1990. Loans enrolled in the program may receive up to 100% coverage in case of defaults. The maximum loan amount is $5,000,000.00 with only $50,000.00 enrolled in the program. CPCFA does not work directly with borrowers to apply for financing, applicants must apply through participating financial institutions. https://www.treasurer.ca.gov/cpcfa/calcap/ada/institutions.pdfNo loans enrolled to date.",Business,State,2%,1000000.0,Reimbursement(s),2020-07-09 07:00:00,Ongoing,On a rolling basis,https://www.treasurer.ca.gov/cpcfa/calcap/ada/index.asp,,,,,1
1809,active,2021-12-20 19:28:42,State Treasurer's Office,California Capital Access Program (CalCAP) Collateral Support Program,Loan,No,"Disadvantaged Communities; Housing, Community and Economic Development","The program is designed to pledge cash to cover collateral shortfall on small business loans of $50,000.00 to $20,000,000.00, allowing businesses lacking collateral to obtain financing.","Loans may be for any small business purpose with a few exceptions noted below. Loans enrolled in the program may receive up to 100% coverage available in the Collateral Support account in case of defaults. Common uses of loan proceeds are for the acquisition of land, construction or renovation of buildings, purchase of equipment or inventory, or other capital projects including working capital and business start-up costs. There are limitations on loans involving passive real estate, debt refinancing, and the repayment of federal or state income taxes. Prohibited uses of loan proceeds include but are not limited to: gambling facilities, bars, gun sales, cannabis, tobacco manufacturing and sales, and adult entertainment businesses.Maximum loan size is $50,000.00 - $20,000,000.00.CPCFA does not work directly with borrowers to apply for financing, applicants must apply through participating financial institutions. https://www.treasurer.ca.gov/cpcfa/calcap/sb/institutions.pdfThe total number of loans enrolled (2013-2019) is 288, with an average loan amount of $511,332.00.",Business,Federal and State,20%,20000000.0,Reimbursement(s),2020-07-09 07:00:00,Ongoing,On a rolling basis,https://www.treasurer.ca.gov/cpcfa/calcap/collateral/index.asp,,,,,1
1806,active,2020-07-28 16:11:40,State Treasurer's Office,California Capital Access Program (CalCAP) California Air Resources Board (CARB) On-Road Heavy-Duty Vehicle Air Quality Loan Program,Loan,No,Environment & Water; Transportation,The program is designed to help borrowers finance the purchase of heavy-duty diesel trucks driven primarily in California to comply with the State's engine emission standards.,"Loans in this program must be used for the purchase of heavy-duty trucks (over 14,000 gross vehicle weight rating) equipped with specified engine emission standards for 2010 and newer model year engines. Loans enrolled in the program may receive up to 100% coverage in case of defaults. Loans may include the purchase of trailers or equipment warranty when funded with the purchase of an eligible tractor.The Maximum loan amount is $5,000,000.00 with only $2,500,000.00 enrolled in the program. CPCFA does not work directly with borrowers to apply for financing, applicants must apply through participating Financial institutions. https://www.treasurer.ca.gov/cpcfa/calcap/arb/lenders.pdf The total umber of loans enrolled (2009-2019) is 25,464 with an average loan amount of $70,397.00.",Business,State,Not Required,1000000.0,Reimbursement(s),2020-07-09 07:00:00,Ongoing,On a rolling basis,https://www.treasurer.ca.gov/cpcfa/calcap/arb/index.asp,,,,,1
1803,active,2021-12-20 19:33:47,State Treasurer's Office,California Capital Access Program (CalCAP) for Small Business,Loan,No,"Disadvantaged Communities; Housing, Community and Economic Development",The CalCAP for Small Business Program encourages banks and other financial institutions to make loans to small businesses that may have difficulty obtaining financing. The program features a loan loss reserve model which may provide up to 100% coverage to participating lenders on losses as a result of certain loan defaults. ,"CalCAP is a loan loss reserve program which may provide up to 100% coverage to participating lenders on losses as a result of certain loan defaults.  With CalCAP portfolio support, a lender may be more comfortable underwriting small business loans. CalCAP for Small Business Loans may be used for any small business purpose with a few exceptions as noted below. Common uses of loan proceeds are for the acquisition of land, construction or renovation of buildings, purchase of equipment or inventory, or other capital projects including working capital and business start-up costs. There are limitations on loans involving passive real estate, debt refinancing, and the repayment of federal or state income taxes. Prohibited uses of loan proceeds include but are not limited to gambling facilities, bars, gun sales, tobacco manufacturing and sales, and adult entertainment businesses.Maximum loan size is $5,000,000.00 with only $2,500,000.00 enrolled in the program.CPCFA does not work directly with borrowers to apply for financing, applicants must apply through participating Financial Institutions, which may be found here:  https://www.treasurer.ca.gov/cpcfa/calcap/sb/institutions.pdfThe total number of loans enrolled (1994-2019) is 22,349, with an average loan amount of $27,925.00.",Business,State,2%,4000000.0,Reimbursement(s),2020-07-09 07:00:00,Ongoing,On a rolling basis,https://www.treasurer.ca.gov/cpcfa/calcap/sb/index.asp,,,,,1
1683,active,2022-06-10 17:30:56,Coastal Conservancy,Coastal Resource and Public Access Program,Grant; Loan,Yes,"Agriculture; Disadvantaged Communities; Disaster Prevention & Relief; Environment & Water; Housing, Community and Economic Development; Parks & Recreation","The State Coastal Conservancy issues grants on an on-going basis to non-profit organizations, public agencies, and federally-recognized tribes for projects that restore and protect the California coast, increase public access to it, and increase communities’ resilience to climate change.","The State Coastal Conservancy accepts grant applications on an ongoing basis for projects that benefit public access, natural resources, working lands, and climate resiliency on the California coast.    The Conservancy funds a wide variety of capital improvement projects along the California coast, in the San Francisco Bay Area, along the Santa Ana River, and in coastal watersheds, to increase availability of beaches, parks and trails for the public, protect and restore natural lands and wildlife habitat, preserve working lands, and increase community resilience to the impacts of climate change.    Our jurisdiction runs the length of the California coast and includes the San Francisco Bay Area, the Santa Ana River corridor, and coastal watersheds.    Projects that achieve multiple objectives will receive higher priority for funding. Projects that serve disadvantaged communities, as defined by the funding source, will also receive higher priority for funding.    The Conservancy will fund most stages of a capital improvement project including: pre-project feasibility studies, property acquisition, project planning including community involvement, design, environmental review, permitting, construction, and project-related monitoring. We typically do not fund operation and maintenance activities.    For more information about projects funded by the Conservancy, please visit:    The Conservancy Project Page Map Collaborator Our Board Meeting Archive Our Strategic Plan",Nonprofit; Public Agency; Tribal Government,State,Not Required,15000000.0,Reimbursement(s),2020-07-09 07:00:00,Ongoing,Ongoing,https://scc.ca.gov/grants/,,,,,1
1584,active,2022-07-12 18:19:49,State Treasurer's Office,CHFFA Bond Financing Program,Loan,No,Health & Human Services,This program will provide a borrower with access to low interest rate capital markets through the issuance of tax-exempt and taxable revenue bonds.,"Eligibility  General Requirements  -Must be a health facility as defined in the Authority's Act (Section 15432(d) of the California Government Code)  -Must be a non-profit 501(c)(3) corporation or  public health facility (e.g., district hospital) as defined in the Authority's Act (Section 15432(e) of the California Government Code)  -Must have been in existence for at least three years, providing the same types of services  -Must demonstrate evidence of fiscal soundness and the ability to meet the terms of the proposed loan  Use of Funds  Funds may be used for:  -Construction, remodeling, renovation, and/or improvements  -Land acquisition  -Acquisition of existing health facilities  -Equipment and/or furnishings  -Refunding of prior debt  -Working capital for start-up facilities  -Costs of bond issuances, feasibility studies & reimbursement of prior expenditures  Loan Terms  -Market determined fixed or variable rate interest rate, depending on maturity  -No loan maximum  -Maximum loan maturity typically 40 years  -Loan security provisions and bond covenants that correspond with bond rating  Fees  -No application fee  -Initial fee of 0.05% of the issue amount (maximum $100,000), set fee of $1,000 for smaller health systems and public health facilities  -Annual administrative fee of 0.0175% of the bonds outstanding (maximum $150,000), maximum of $500 for small health systems and public health facilities  Required Documentation  -Three most recent fiscal years of audited financial statements      ",Nonprofit; Public Agency,Other,Not Required,5000000000.0,Advances & Reimbursement(s),2020-07-07 22:23:24,Ongoing,Ongoing,https://www.treasurer.ca.gov/chffa/programs/bond.asp,,,5000000000.0,5000000.0,1
1671,active,2020-07-30 17:19:41,Coastal Conservancy,Explore the Coast Overnight,Grant,Yes,Disadvantaged Communities; Environment & Water; Parks & Recreation,"The Explore the Coast Overnight Program aims to create more opportunities for all Californians to stay overnight at the coast through the expansion or construction of hotels, motels, hostels, campgrounds, RV campgrounds, cabins, yurts, dorm rooms, and others.","The Conservancy’s Explore the Coast Overnight Program was created to expand more opportunities for all Californians to stay overnight at the coast, particularly individuals and youth from low and middle-income households, communities of color, at-risk or underserved populations, and others that face barriers to accessing the coast.  The goals of the Explore the Coast Overnight Program include:  Helping improve existing, and develop new lower-cost coastal accommodations; Ensuring that new or renovated coastal accommodation projects are available to all Californians, in particular low and middle-income Californians and organizations that serve under-resourced communities; Supporting innovative pilot projects; Creating and preserving a variety of lower-cost coastal accommodations; and Maintaining and increasing the stock of lower-cost coastal accommodations along the California coast.  The Conservancy provides grant funds for the planning, design, permitting, and/or construction of lower-cost coastal accommodation projects that advance the goals and priorities of the Explore the Coast Overnight Program.",Nonprofit; Public Agency; Tribal Government,State,Not Required,5000000.0,Reimbursement(s),2020-07-06 07:00:00,Ongoing,Ongoing,http://scc.ca.gov/grants,,,,,1
1662,active,2020-07-07 18:16:08,State Treasurer's Office,CEFA Bond Financing Program,Loan,No,Education,This program will provide a borrower with access to low interest rate capital markets through the issuance of tax-exempt and taxable revenue bonds.,"Eligibility  General Requirements  -Be regionally accredited by the Western Association of Schools and Colleges;  -Be a private, non-profit, post-secondary degree granting educational institution that does not factor race or ethnicity into their admissions process, and is located in California or that has educational facilities in California that are regionally accredited;  -Offer a broad curriculum in secular subjects, and the information and coursework used to teach secular subjects must be neutral with respect to religion;  -Have been operating for a minimum of three years prior to submitting an application for financing and provide three years of audited financial statements;  -Have revenue or collateral sufficient to cover debt service on the proposed financing.  Use of Funds  Funds may be used for:  -Construction  -Remodeling and renovation  -Land acquisition  -Purchase of or lease of equipment  -Refinancing or refunding of prior debt  -Costs of bond issuances and reimbursement of prior expenses  Loan Terms  -Market determined fixed or variable rate interest rate, depending on maturity  -No loan maximum  -Maximum loan maturity typically 40 years  -Loan security provisions and bond covenants that correspond with bond rating  Fees  -$1,000 non-refundable application fee  -Initial fee of 0.15% of the par amount up to $10 million, plus 0.05% of the par amount in excess of $10 million (up to a maximum fee of $75,000)  -Annual administrative fee of 0.015% of the par amount outstanding (up to a maximum of $12,000)  Required Documentation  -Three most recent fiscal years of audited financial statements      ",Nonprofit,Other,Not Required,5000000000.0,Advances & Reimbursement(s),2020-07-06 07:00:00,Ongoing,Ongoing,https://www.treasurer.ca.gov/cefa/bond.asp,,,5000000000.0,5000000.0,1
1641,active,2022-07-13 20:02:33,State Treasurer's Office,Healthcare Expansion Loan Program II (HELP II),Loan,No,Health & Human Services,"This program will provide low-interest rate loans to California's non-profit small or rural health facilities in an efficient, timely, and cost-effective manner.","Eligibility  -Must be a health facility as defined in the Authority's Act (Section 15432(d) of the California Government Code)  -Must be a non-profit 501(c)(3) corporation and qualify as a small or rural health facility or public health facility (e.g., district hospital) as defined in the Authority's Act (Section 15432(e) of the California Government Code)   -Small facilities must have annual gross revenues of $30 million or less (no revenue limit for rural facilities or district hospitals)  -Must be licensed by the State of California, typically through the Department of Health Care Services, Public Health, or Social Services  -Must have been in existence for at least three years, providing the same types of services  -Must demonstrate evidence of discal soundness and the ability to meet the terms of the proposed loan  -Facility must be certified, organized, maintained and operated for the diagnosis, care, prevention, and treatment of human illness, or physical, mental, or developmental disability, including convalescence and rehabilitation and including during care during and after pregnancy  Use of Funds  Funds may be used for:  -Purchase, construction, renovation, or remodeling of real property  -Purchase equipment and furnishings  -Perform feasibility studies, site tests, and surveys associated with real property  -Pay permit fees, architectural fees, and pre-construction costs  -Refinancing existing debt  Loan Terms  -Minimum loan amount of $25,000  -Maximum loan amount of $1.5 million ($1 million for refinancing existing debt)  -Interest rate of 2% (3% for refinancing existing debt)  -Maximum loan maturity depends on use of funds.  Between 5 years for equipment and furnishings and 20 years for the purchase, construction and renovation of real property (15 years for refinancing existing debt)  -Gross revenue pledge, as well as a lien on the equipment or property, is required  -Maximum loan-to-value ratio of 95%  -Borrowers must contribute a minimum of 5% (in the form of cash or documented project expenditures) toward project costs  -Proforma debt service coverage of at least 1.0x  Fees  -$50 non-refundable application fee  -Initial fee of 1.25% of the loan amount payable at closing  -No ongoing program fees  Required Documentation  -Three most recent fiscal years of audited financial statements  -Proof of adequate property and business insurance   ",Individual; Nonprofit,Other,5%,16000000.0,Advance(s),2020-07-06 07:00:00,Ongoing,7/6/2020,https://www.treasurer.ca.gov/chffa/programs/help.asp,,,1500000.0,25000.0,1
1632,active,2020-07-07 18:15:20,State Treasurer's Office,Tax-Exempt Equipment Financing Program,Loan,No,Health & Human Services,"This program will provide a borrower with access to tax-exempt, fixed-rate financing for equipment purchases.","Eligibility  General Requirements  -Must be a health facility as defined in the Authority's Act (Section 15432(d) of the California Government Code)  -Must be a non-profit 501(c)(3) corporation or public health facility (e.g., district hospital) as defined in the Authority's act (Section 15432(e) of the California Government Code)  -Must have been in existence for at least three years, providing the same types of services  -Must demonstrate evidence of fiscal soundness and the ability to meet the terms of the proposed loan  Use of Funds  Funds may be used for:  -The purchase or reimbursement of all types of qualifying equipment by an eligible health facility  -The financing of minor equipment installation costs  Loan Terms  -Market determined fixed interest rate, depending on maturity  -The maturity of the loan must relate to the useful life of the equipment to be financed  -Loan minimum of $500,000, no maximum loan amount  Fees  -$500 non-refundable application fee  -Initial fee of 0.05% of the issue amount  -Annual administrative fee of $400, as long as there is an outstanding loan balance  Required Documentation  -Three most recent fiscal years of audited financial statements",Nonprofit; Public Agency,Other,Not Required,50000000.0,Advances & Reimbursement(s),2020-07-06 07:00:00,Ongoing,7/6/2020,https://www.treasurer.ca.gov/chffa/programs/tax.asp,,,50000000.0,500000.0,1
1626,active,2022-06-08 00:20:00,Department of Toxic Substances Control,Investigating Site Contamination Program (ISCP),Loan,No,Environment & Water,"Department of Toxic Substances Control's (DTSC) ISCP offers loans to eligible applicants, including governmental entities, private businesses, individuals, and non-profit organizations, to help finance environmental site assessments.","DTSC's ISCP Loan Program provides low-interest loans for property owners, developers, community groups, and local governments to conduct preliminary endangerment assessment of underutilized urban properties. If redevelopment of property is determined not to be economically feasible, up to 75 percent of the loan amount can be waived.    Per Health and Safety Code § 25395.30, applicant must not have any: Felony convictions or misdemeanors involving the regulation of hazardous materials; Felony convictions or misdemeanors involving moral turpitude, including, but not limited to, the crimes of fraud, bribery, falsification of records, perjury, forgery, conspiracy, profiteering, or money laundering; or Violations of any administrative order or agreement issued by or entered into with any federal, state, or local agency that requires response action at a site.    Once the Loan agreement has been executed, a check will be made out to the applicant. The applicant must be able to provide the DTSC with eligible costs and corresponding receipts.    Period of Performance: Dependent on project. The loan repayment period begins upon certification or completion of the response action or two (2) years after disbursement of the loan funds, whichever comes first. The repayment period is up to seven (7) years.",Public Agency,State,Not Required,4500000.0,Advance(s),2020-07-01 07:00:00,Ongoing,Continuous basis,https://dtsc.ca.gov/clean-and-iscp-programs/,,,100000.0,0.0,1
1494,active,2020-07-03 20:48:47,State Treasurer's Office,COVID-19 Emergency HELP Loan Program,Loan,No,Disaster Prevention & Relief; Health & Human Services,This program will provide low cost loans with more flexible terms for health facilities in the state of California that have been impacted by the COVID-19 pandemic.,"Eligibility  General Requirements:  -Annual gross revenues cannot exceed $30 million as shown on the most recent audited financial statement (No revenue limit for qualifying rural health facilities and district hospitals)  -Must be a health facility as defined in the Authority's Act (Section 15432(d) of the California Government Code)  -Must be a non-profit 501(c)(3) corporation or a public health facility (e.g., District hospital) as defined in the Authority’s Act (Section 15432(e) of the California Government Code)  -Must have been in existence for at least three years, providing the same types of services  -Must provide evidence acceptable to the Authority that the health facility has been impacted by the COVID-19 pandemic and that loan proceeds will be used to address the impact  -Must demonstrate evidence of fiscal soundness and the ability to meet the terms of the proposed loan  -For construction, remodeling, renovation, and improvement projects, must show readiness to begin projects within 30 days after approval  Uses of Funds  Funds may be used for:  -Construction, remodeling, renovation, and/or improvements  -Equipment and/or furnishings  -Day-to-day operational expenses (working capital)  -Reimbursement of prior expenditures related to the COVID-19 pandemic  Funds may NOT be used for:  -Funding start-up projects  -Refinancing outstanding loans  Loan Terms  -0% fixed interest rate  -Loan maximum is $250,000  -Maximum loan maturities vary:  -Construction/remodeling/renovation/improvements – Up to 20 years  -Equipment/furnishings – The lesser of either:1) the useful life of the equipment/furnishings; 2) up to 5 years  -Working capital – Up to 15 months  -Gross revenue pledge and lien on real property and/or equipment/furnishings,whichever is applicable  -Pro forma debt service coverage ratio of at least 1.0x  -No prepayment penalties  Fees  -No application fee  -Closing fee: 1% of the loan amount, which could be deducted from the loan proceeds  Required Documentation  -Evidence of real property value, equipment/furnishings value, and/or estimates of operating expenses  -Three most recent fiscal years of audited financial statements  -Evidence that the borrower has been impacted by the COVID-19 pandemic and that loan proceeds will be used for the purpose of addressing the impact",Nonprofit; Public Agency,Other,Not Required,5000000.0,Advances & Reimbursement(s),2020-07-01 07:00:00,Ongoing,Ongoing,https://www.treasurer.ca.gov/chffa/covid19-programs.asp,20.0,0.0,250000.0,0.0,1
1131,active,2021-07-28 16:23:02,State Water Resources Control Board,"Replacing, Removing, or Upgrading Underground Storage Tanks Grant",Grant,Yes,Environment & Water,"RUST grants may be used to finance up to 100 percent of the costs necessary to upgrade, remove, or replace UST project tanks to comply with the requirements of Health and Safety Code sections 25284.1, 25292.05, 25292.4, 25292.5, or 41954.","Replacing, Removing, or Upgrading Underground Storage Tanks (RUST) grants are available to assist small business underground storage tank (UST) owners and operators in financing up to 100 percent of the costs necessary to upgrade, remove, or replace project tanks to comply with the requirements of Health and Safety Code section 25284.1, 25292.05, 25292.4, 25292.5, or 41954. Please note that removal-only projects are now eligible for RUST grants.   Grants are available for between $3,000 and $70,000 to eligible UST owners/operators. An additional $140,000 in RUST grant moneys above the $70,000 maximum is available for remote public fueling stations for the purpose of removing and replacing a single-walled UST. (See Health and Safety Code § 25299.107(e) for more information.)  Eligibility Requirements  Grant applicants must be a UST owner and/or operator and meet all of the following requirements:  • The applicant is a small business that employs fewer than 20 full-time and part-time employees, is independently owned and operated, and is not dominant in its field of operation;  • The grant applicant’s principal office and its officers must be domiciled in California;  • The facility where the project tank is located was legally in business retailing gasoline  after January 1, 1999.  • All of the tanks owned and operated by the grant applicant are subject to compliance with  Health and Safety Code chapter 6.7 and implementing regulations;  • The facility where the subject tank is located has sold, at retail, less than 900,000 gallons of gasoline annually for each of the two years preceding the submission of the grant application; (Gallonage is based upon taxable sales figures provided to the State Board of Equalization (BOE) on the grant applicant’s BOE 401 GS including Schedule G.)  • The grant applicant meets either of the following:  The grant applicant is in compliance with Health and Safety Code sections 41954 and 25290.1, 25290.2, 25291, or subdivisions (d) and (e) of section 25292; (The facility must provide a current UST permit, a current Permit to Operate, and proof of EVR compliance as evidence of compliance with the permit compliance requirements.) or     Revised 1/2020  The grant applicant meets the requirements for a waiver from the RUST grant permit compliance requirements. (The project is for removal-only and the grant applicant does not qualify for a RUST loan.)     This is not a reimbursement program. Work cannot begin until you have an agreement executed by the State Water Board.   ",Business,State,Not Required,70000.0,Reimbursement(s),2020-06-09 07:00:00,Ongoing,Ongoing,https://www.waterboards.ca.gov/water_issues/programs/ustcf/rust.html,,,,,1
1128,active,2021-07-28 16:43:32,State Water Resources Control Board,"Replacing, Removing, or Upgrading Underground Storage Tanks Loan",Loan,Yes,Environment & Water,"RUST loans may be used to finance up to 100 percent of the costs necessary to upgrade, remove or replace project tanks, including corrective actions, to meet applicable local state, or federal standards, including, but not limited to, any design, construction, monitoring, operation, or maintenance requirements adopted pursuant to Health and Safety Code sections 25284.1, 25292.05, 25292.4, or 41954.","Replacing, Removing, or Upgrading Underground Storage Tanks (RUST) loans are available to assist small business underground storage tank (UST) owners and operators in financing up to 100 percent of the costs necessary to upgrade, remove, or replace project tanks, including corrective actions, to meet applicable local, state, or federal standards, including, but not limited to, any design, construction, monitoring, operation, or maintenance requirements adopted pursuant to Health and Safety Code section 25284.1, 25292.05, 25292.4, or 41954.   Loan Terms  Low-interest loans are available for between $10,000 and $750,000, for a term of 10 or 20 years.  • Ten-year loans are secured by the Uniform Commercial Code Financing Statement on business assets.  • Twenty-year loans are secured by a deed of trust on real estate with adequate equity.  • A loan fee of 2 percent must be paid at final loan closing.  • Please contact the State Water Board or your local Financial Development Corporation for the current interest rate.  Eligibility Requirements  Loan applicants must be a UST owner and/or operator and meet all of the following requirements:  • The loan applicant is a small business that employs fewer than 500 full-time and part-time employees, is independently owned and operated, and is not dominant in its field of operation;  • The loan applicant’s principal office and its officers must be domiciled in California;  • All of the tanks owned and operated by the loan applicant are subject to compliance with  Health and Safety Code chapter 6.7 and the regulation adopted pursuant to that chapter;  • The loan applicant must provide financial and legal documents necessary to demonstrate the ability to repay the loan and availability of adequate collateral to secure the loan; and Revised 8/2020   • The loan applicant must have complied, or will comply, with the financial responsibility requirements specified in Health and Safety Code section 25299.31 and the regulations adopted pursuant to this section.  This is not a reimbursement program. Work cannot begin until you have an agreement executed by the State Water Board.   ",Business,State,Not Required,750000.0,Reimbursement(s),2020-06-09 07:00:00,Ongoing,Ongoing,https://www.waterboards.ca.gov/water_issues/programs/ustcf/rust.html,,,,,1
1113,active,2020-07-02 21:12:32,State Water Resources Control Board,Clean Water State Revolving Fund (CWSRF) Program – Water/Energy Audit,Grant,No,Energy; Environment & Water,"The purpose of the Water or Energy Audit is to encourage public agencies to take an independent look into their current practices, identify potentially inefficient water or energy use and follow up with a well thought out planto improve consumption of these valuable resources. All audits must be related to projects, facilities, or activities that are otherwise eligible for Clean Water State Revolving Fund (CWSRF) funding.","Any city, town, district, or other public body created under state law, including state agencies A Native American tribal government or an authorized Native American tribal organization having jurisdiction over disposal of sewage, industrial wastes or other waste Any designated and approved management agency under Section 208 of the Clean Water Act 501(c)(3)'s and National Estuary Programs.  The applicant agency is encouraged to study water and energy in the audit, but may focus on one or the other. All audits must be related to projects, facilities, or activities that are otherwise eligible for CWSRF funding. Agencies may hire consultants to perform the audit, or perform the work with their own staff. Principal forgiveness may be awarded for 100% of the audit costs, up to a maximum of $35,000.",Nonprofit; Public Agency; Tribal Government,Federal,Not Required,2000000.0,Reimbursement(s),2020-06-08 07:00:00,Ongoing,Applications are accepted and awarded continuously.,https://www.waterboards.ca.gov/water_issues/programs/grants_loans/srf/docs/forms/water_energy_audit_application_instructions.pdf,,,,,1
1107,active,2022-06-29 19:48:56,State Water Resources Control Board,Emergency Drinking Water / Cleanup & Abatement Account Programs,Grant,Yes,Disadvantaged Communities; Environment & Water,"The Cleanup and Abatement Account (CAA) funds may be utilized to fund: (1) projects that clean up and/or abate the effects of a waste on waters of the State, or (2) projects that address urgent drinking water needs.","The Cleanup and Abatement Account (CAA) was created by Water Code Sections 13440-13443 to provide grants for the cleanup or abatement of a condition of pollution when there are no viable responsible parties available to undertake the work.  Water code section 13442 authorizes the State Water Board to utilize CAA funds to address an urgent drinking water need. This includes needs due to drought, contamination, or other eligible emergencies.  The CAA is funded by various monies including those: appropriated by the Legislature; collected as part of criminal penalties or civil proceedings brought pursuant to Division 7 of the Water Code; collected or recovered by the State Water Board or a Regional Water Quality Control Board (Regional Water Board) under Chapter 6.7 of Division 20 of the Health and Safety Code; and repaid by loan recipients, including principal, interest, and fees. In some instances, a court judgment or settlement agreement specifies how collected funds are to be spent (e.g., a specific cleanup, investigation, or supplemental environmental project [SEP]). Those funds are typically set aside in the CAA for that identified purpose, consistent with statutes governing uses of the CAA. After accounting for these needs and other prior encumbrances, remaining CAA funds may be utilized to fund: (1) projects that clean up and/or abate the effects of a waste on waters of the State, or (2) projects that address urgent drinking water needs.",Nonprofit; Public Agency; Tribal Government,State,Not Required,9700000.0,Reimbursement(s),2020-06-08 07:00:00,Ongoing,Ongoing,https://www.waterboards.ca.gov/water_issues/programs/grants_loans/caa/,,,,,1
1104,active,2020-09-28 17:16:37,State Water Resources Control Board,Clean Water State Revolving Fund (CWSRF) Program – Construction,Grant,No,Environment & Water,Under federal and state law the primary purpose of the CWSRF Program is to provide financing for eligible projects to restore and maintain water quality in the state. The SWRCB also seeks to reduce the effects of climate change and to promote sustainable water resources for future generations. These objectives must be cost-effective and complement both the federal and state criteria and the policy goals of the State Water Board.,"Eligible Applicants:  Any city, town, district, or other public body created under state law, including state agencies A Native American tribal government or an authorized Native American tribal organization having jurisdiction over disposal of sewage, industrial wastes or other waste Any designated and approved management agency under Section 208 of the Clean Water Act 501(c)(3)'s and National Estuary Programs  Eligible projects include, but are not limited to:  Construction of publicly-owned treatment facilities: wastewater treatment, local sewers, sewer interceptors, water reclamation and distribution, stormwater treatment, combined sewers, and landfill leachate treatment.  Implementation of nonpoint source (NPS) projects to address pollution associated with: agriculture, forestry, urban areas, marinas, hydromodification, wetlands, and development and implementation of estuary comprehensive conservation and management plans for: San Francisco Bay Morro Bay Santa Monica Bay.  Financing Terms:  Interest Rate - ½ most recent General Obligation (GO) Bond Rate at time of funding approval Financing Term - up to 30 years or the useful life of the project Financing Amount - No maximum funding limit, but partial funding may be applied in annual CWSRF Intended Use Plan. No maximum disbursement limit! Repayment - Begins 1 year after completion of construction  Applicants qualifying as small disadvantaged communities (DACs) or small severely disadvantaged communities (SDACs) may be eligible for grants and/or principal forgiveness. Based on affordability criteria, applicant agencies may qualify for 50%, 75%, or 100% grant up to a maximum grant amount.",Nonprofit; Public Agency; Tribal Government,Federal and State,Not Required,586000000.0,Reimbursement(s),2020-06-08 07:00:00,Ongoing,Continuous.,https://www.waterboards.ca.gov/water_issues/programs/grants_loans/srf/index.html,,,,,1
