PortalID,Status,LastUpdated,AgencyDept,Title,Type,LOI,Categories,Purpose,Description,ApplicantType,FundingSource,MatchingFunds,EstAvailFunds,FundingMethod,OpenDate,ApplicationDeadline,ExpAwardDate,GrantURL,MaxAwards,MinAwards,MaxAmounts,MinAmounts,IsOngoing
11705,closed,2022-07-12 20:10:49,Board of State and Community Corrections,California Violence Intervention and Prevention (CalVIP) Grant Program,Grant,No,"Disadvantaged Communities; Education; Employment, Labor & Training; Health & Human Services","CalVIP grants must be used to support, expand, and replicate evidence-based violence reduction initiatives that seek to interrupt cycles of violence.  Strategies eligible for funding could include but are not limited to: hospital-based violence intervention programs, evidence-based street outreach programs, and focused deterrence strategies.","Assembly Bill (AB) 1603 (Chapter 735, Statutes of 2019), also known as the Break the Cycle of Violence Act, was signed by the Governor on October 11, 2019 (Attachment D-3). This bill codified the CalVIP grant program and the authority and duties of the BSCC in administering the program, including the establishment of a grant selection advisory committee (the CalVIP ESC), selection criteria for grants, and reporting requirements to the Legislature. It narrows the focus of the CalVIP grant to include initiatives that “improve public health and safety line by supporting effective violence reduction initiatives in communities that are disproportionately impacted by violence, particularly group-member involved homicides, shootings, and aggravated assaults.”  Grant period. CalVIP grants will be awarded for a 39-month term, from 10/1/2022 to 12/31/2025. The first three years (10/1/2022 to 6/30/2025) are for implementation and service delivery. The last six months (7/1/2025 to 12/31/2025) are for completion of the financial audit and final evaluation report.  Eligibility. Only cities that are disproportionately impacted by violence and the CBOs that serve the residents of those cities are eligible to apply for a CalVIP grant. Community-based organizations (CBOs) eligible for CalVIP funding include any nongovernmental organization that provides direct services to the community and meets the following eligibility criteria. Private individuals, independent contractors, professional grants management organizations, consulting firms, auditors, and evaluators may not apply directly for CalVIP funds (though they may be included as partners on a CalVIP grant project).  Funding thresholds. Eligible cities (see Table 1) and the CBOs that serve the residents of those cities may apply for up to $6 million with a specific set-aside for small-scope CBOs that are eligible to apply for up to $400,000.  The total available funding through this CalVIP Request for Proposals is $53,440,829.  Eligible grant activities. CalVIP grants must be used to support, expand, and replicate evidence-based violence reduction initiatives that seek to interrupt cycles of violence. Strategies eligible for funding could include but are not limited to: hospital-based violence intervention programs, evidence-based street outreach programs, andfocused deterrence strategies.  Target population. Initiatives funded by CalVIP must be primarily focused on providing violence intervention services to the small segment of the population that is identified as having the highest risk of perpetrating or being victimized by violence in the near future.  Match requirement. All applicants must provide a 100% match to state funds awarded (cash or in-kind).  Pass-through requirement for cities. City applicants must agree to distribute at least 50% of the grant funds it receives to one or more of the following:a) CBOs or b) public agencies (other than the lead applicant agency) that are primarily dedicated to community safety or violence prevention.  Reporting requirements. CalVIP grantees will be required to submit quarterly progress reports, a Local Evaluation Plan (6 months post-award) and a Final Local Evaluation Report.",Nonprofit; Public Agency,State,100%,53440829.0,Reimbursement(s),2022-07-12 07:00:00,2022-07-15 17:00:00,"September 8, 2022",http://www.bscc.ca.gov/s_cpgpcalvipgrant/,,,6000000.0,1.0,0
11690,active,2022-07-11 21:47:48,CA State Library,Sustainable California Libraries,Grant,No,"Energy; Environment & Water; Food & Nutrition; Libraries and Arts; Science, Technology, and Research & Development",The California State Library’s 2022-2023 Library Services and Technology Act (LSTA)-funded Inspiration Grants opportunity will provide support to libraries throughout California interested in implementing a project outside of other State Library opportunities.,"The LSTA-funded Sustainable California Libraries themed grant opportunity will provide libraries the opportunity to design programming and educational opportunities focused on sustainability and climate resilience, by collaborating with project partners, community connections, and community members.  Successful applicants will demonstrate a commitment to community engagement and equitable programming and services. A minimum of one project partner or community connection is required (see below for examples). All proposals should include plans to develop meaningful public programming opportunities with collaboration encouraged within the library, local jurisdiction, community-based organizations, tribal communities, and schools, where appropriate. Active participation in the Community of Practice is required, as is sharing of best practices and lessons learned. See timeline below for more information.  Proposals should demonstrate how programs, project partners, community connections, and resources intend to engage and support communities most impacted by climate change. ",Public Agency,Federal,Not Required,,Advance(s),2022-07-11 19:00:00,2022-08-31 00:00:00,10/01/2022,https://www.library.ca.gov/grants/sustainability/,,,,,1
11573,active,2022-07-12 18:09:56,Workforce Development Board,AB 628 Breaking Barriers to Employment Initiative,Grant,No,"Employment, Labor & Training","The initiative aims to ensure that individuals from target populations receive the necessary supplemental, supportive, remedial, & wraparound services they need to successfully enter, participate in, & complete workforce & education programs & enter, be retained, and advance in the labor market.","In July 2021, the California Legislature approved Senate Bill (SB) 129, which appropriated state general funds to be expended on the Breaking Barriers to Employment Initiative. The CWDB is required to submit an interim and final report to the California legislature, summarizing in the aggregate, the outcome data collected pursuant to the amended Unemployment Insurance Code (UIC) section 14033, including any available information on the following grant evaluation criteria:  ●       The ability of the grantees to provide the services proposed in the grant to the number of individuals specified in the grant as evidenced by among other things, whether the grantee completed the work proposed.  ●       The ability of individuals to successfully complete relevant programming funded under the grant as demonstrated by relevant measures directly related to the purpose of the program.  ●       The ability of individuals to transition into or be integrated into the broader workforce and education system as evidenced by employment and enrollment in relevant programs.  ●       The ability of individuals to succeed in both the broader workforce and education system and labor market once they transition into the broader system. This shall be measured by tracking these individuals utilizing the existing performance monitoring systems and metrics governing relevant programs and outcomes once they transition into the broader system.  ●       The ability for program participants to inform programming on an ongoing basis and evaluate program performance and success.  ●       The degree to which program activities acknowledge and address historic racial inequity and socioeconomic barriers to labor force participation for target population groups.  ●       The degree to which leadership at the executive and board level of the lead applicant organization reflects the target populations.  ●       The degree to which at least 25 percent of the lead applicant organization’s staff reflects the target populations.   The intent of the Breaking Barriers to Employment Initiative is to:  ●       Focus on innovative approaches to, and proven practices for, addressing racial, ethnic, and socioeconomic disparities in the labor market.  ●       Provide individuals with barriers to employment the services and support they need to be successful in entering, participating, and completing broader workforce preparation, training, and education programs within pathways aligned with regional labor market needs. Those who complete these programs should have the skills and competencies necessary to successfully enter the labor market, retain employment, and earn wages that lead to self-sufficiency, and eventually, economic mobility and security.  ●       Deliver services through collaborative partnerships between mission-driven CBOs and local workforce development boards with experience in providing services and relevant relationships to target populations.",Nonprofit; Public Agency; Tribal Government,State,20%,22760000.0,Advances & Reimbursement(s),2022-07-11 07:00:00,Ongoing,October 2022,https://cwdb.ca.gov/initiatives/breakingbarriers/,,,,,1
11654,active,2022-07-08 21:36:49,Governor's Office of Emergency Services,2022-23 Domestic Violence Assistance (DV) Program RFP,Grant,No,"Consumer Protection; Health & Human Services; Housing, Community and Economic Development; Law, Justice, and Legal Services","The DV Program provides local assistance for comprehensive support services for existing domestic violence providers throughout California, including emergency shelter to victims/survivors of domestic violence and their children.","Per Penal Code § 132823.15-13823.16, all Subrecipients must provide access to emergency shelter and the supportive services, listed under the Program Components.  Support is also provided for the maintenance and further development of domestic violence services to unserved and underserviced populations, including but not limited to, rural areas, non-English speaking individuals, persons of color, and geographical areas without services.  The DV Program provides local assistance for comprehensive support services to existing domestic violence providers throughout California, including emergency shelter to victims/survivors of domestic violence and their children.",Nonprofit; Public Agency; Tribal Government,Federal and State,20%,537587.0,Advances & Reimbursement(s),2022-07-08 15:00:00,2022-08-26 23:59:00,09/30/2022,https://www.caloes.ca.gov/cal-oes-divisions/grants-management/search-for-grants?k=DV,,,,,1
11591,active,2022-07-07 21:11:47,Department of Health Care Access and Information,Song-Brown Healthcare Workforce Training Programs – Primary Care Residencies (PCR),Grant,No,Education; Health & Human Services,The Song-Brown Program funds institutions that train primary care health professionals to provide health care in California’s medically underserved areas.,"Awardees shall use the funding to expand primary care services. The funding will support Family Medicine, Internal Medicine, Obstetrics and Gynecology (OB/GYN), and Pediatric residency programs.",Nonprofit; Public Agency,State,Not Required,81000000.0,Reimbursement(s),2022-07-07 07:00:00,2022-08-12 15:00:00,"November 28, 2022",https://hcai.ca.gov/wp-content/uploads/2022/07/PCR-Grant-Guide-2022-Updated-Accesible.pdf,,,,,0
11588,active,2022-07-06 23:23:49,Governor's Office of Emergency Services,2022-23 Supervised Visitation (SP) Program RFP,Grant,No,Consumer Protection; Disadvantaged Communities; Health & Human Services,"The purpose of the SP Program is to assure the safety and protection of children by supporting professional providers who supervise visitation of children with a noncustodial party where there is a history or allegations of domestic violence, child abuse or neglect, or sexual abuse.","In 1997, the Judicial Council of California approved standards of practice for providers of supervised visitation. Standard 5.20 of the California Standards of Judicial Administration (Uniform Standards of Practice for Providers of Supervised Visitation) defines supervised visitation as contact between a non-custodial party and one or more children in the presence of a neutral third person.",Nonprofit; Public Agency,Federal,20%,2622788.0,Reimbursement(s),2022-07-07 00:00:00,2023-02-01 23:59:00,03/01/23,https://www.caloes.ca.gov/cal-oes-divisions/grants-management/search-for-grants?k=SP,,,201000.0,1.0,1
11552,active,2022-07-05 21:58:28,Department of Parks and Recreation,Division of Boating and Waterways Local Assistance Pumpout/Dump Station Installation Grant FY22,Grant,No,Environment & Water; Parks & Recreation,Provide resources for keeping boater sewage from California waterways.,The Pumpout Facility Grant Program funds the construction of pumpout and dump stations on California's waterways.,Business; Individual; Nonprofit; Public Agency; Tribal Government,Federal,25%,540750.0,Reimbursement(s),2022-07-05 07:00:00,2023-06-30 00:00:00,As needed,http://dbw.parks.ca.gov/?page_id=28820,21.0,21.0,,,1
11549,active,2022-07-05 21:56:49,Department of Parks and Recreation,Division of Boating and Waterways Local Assistance Pumpout/Dump Station/Floating Restroom Operation and Maintenance Grant FY22,Grant,No,Environment & Water; Parks & Recreation,Provide resources for keeping boater sewage from California waterways.,The Pumpout Facility Grant Program funds the operation and maintenance of pumpout and dump stations on California's waterways.,Business; Individual; Nonprofit; Public Agency; Tribal Government,Federal,25%,36000.0,Reimbursement(s),2022-07-05 07:00:00,2023-06-30 00:00:00,As needed,http://dbw.parks.ca.gov/?page_id=28820,,,,,1
11546,active,2022-07-05 21:45:20,Department of Parks and Recreation,Division of Boating and Waterways Boating Infrastructure Grant,Grant,No,Environment & Water; Parks & Recreation,Provides funding to construct or improve infrastructure used by transient recreational vessels 26 feet or more in length.,"The Boating Infrastructure Grant program is designed to provide infrastructure and services for recreational boats 26 feet or more in length. Goals of the program include: 1. enhance access to recreational, historic, cultural and scenic resources; 2. strengthen community ties to the water’s edge and economic benefits; 3. promote public/private partnerships and entrepreneurial opportunities; 4. provide continuity of public access to the shore; and 5. promote awareness of transient boating opportunities.",Business; Public Agency,Federal,25%,14000000.0,Reimbursement(s),2022-07-05 07:00:00,2022-08-02 00:00:00,Spring 2023,https://dbw.parks.ca.gov/?page_id=28821,,,1500000.0,200000.0,0
11534,forecasted,2022-07-01 17:13:11,Governor's Office of Business and Economic Development,California Community Reinvestment Grants Program,Grant,No,"Disadvantaged Communities; Employment, Labor & Training; Health & Human Services; Housing, Community and Economic Development; Law, Justice, and Legal Services","The CalCRG program awards grants to Local Health Departments and qualified Community-based Nonprofit Organizations to support job placement, mental health treatment, substance use disorder treatment, system navigation services, legal services to address barriers to reentry, and linkages to medical care for communities disproportionately affected by past federal and state drug policies, also known as the War on Drugs.","The California Community Reinvestment Grants program was included in the Adult Use of Marijuana Act (Proposition 64), which was approved by California voters on November 8, 2016. In accordance with the proposition, the Governor's Office of Business and Economic Development (GO-Biz) will award grants to Local Health Departments and at least 50 percent to qualified Community-based Nonprofit Organizations to support job placement, mental health treatment, substance use disorder treatment, system navigation services, legal services to address barriers to reentry, and linkages to medical care for communities disproportionately affected by past federal and state drug policies, also known as the War on Drugs (WoD). The CalCRG program is funded by the cannabis excise and cultivation taxes imposed by Revenue and Taxation Code sections 34011 and 34012, respectively. Contingent upon sufficient tax proceeds generated, the funding for the grant program grew by $10 million in each fiscal year until it reached a total of $50 million in fiscal year 2022-23. At least 50 percent of the grant funding each fiscal year will be allocated to qualified community-based nonprofit organizations. CalCRG program requirements and priorities may vary each fiscal year.  Fiscal Year 2022-23 CalCRG program priorities include proposals from organizations led by individuals directly impacted by the WoD, organizations that serve formerly incarcerated individuals, and organizations placing individuals in jobs.",Nonprofit; Public Agency,State,Not Required,48000000.0,Reimbursement(s),"August 8, 2022",,May 2023,https://www.business.ca.gov/CalCRG,,,3000000.0,600000.0,0
1923,active,2022-07-01 18:07:28,Coachella Valley Mountains Conservancy,Coachella Valley Mountains Conservancy Proposition 1 Grant Program,Grant,Yes,Environment & Water,Implement the California Water Action Plan in the Coachella Valley and its watersheds.,"Grants are awarded for projects that fulfill one or more of the statutory objectives of Proposition 1 and complies with the General Obligation Bond Law. Three categories of projects are specifically preferred : (a) acquisition projects involving the purchase of land for conservation that implements the key objectives of the California Water Action Plan, (b) watershed restoration projects associated with the enhancement of watershed-related natural features, such as washes, channels, streams or riverbeds, and (c) infrastructure projects related to the improvement of water management structures to complement surrounding habitat values.  Awards are made through a competitive process initiated by periodic Notices of Funding Availability (NOFA), which typically are issued once or twice a year.  This NOFA was released on July 1, 2022.   To respond to the  the NOFA, a short preliminary application form, available from the Conservancy, must be submitted, and thereafter the applicant must participate in a pre application consultation with Conservancy staff.  After that, the application can be submitted for review by the Conservancy's independent review panel and ultimately consideration by the Conservancy board.  Further details on the application procedure can be found in the Proposition 1 Guidelines on the Conservancy's website. ",Nonprofit; Public Agency; Tribal Government,State,Not Required,1945000.0,Reimbursement(s),2022-07-01 07:00:00,2022-09-15 00:00:00,November 2022,https://www.cvmc.ca.gov,,,,,1
11513,closed,2022-06-29 16:30:29,Department of Conservation,3021-975 SALC Acquisition Grant Technical Assistance RFP,Grant,No,Agriculture; Disadvantaged Communities; Environment & Water,The overall goal of the technical assistance program (TA Program) is to actively engage and support eligible grantees and their partners in under-represented and disadvantaged communities to develop viable projects and submit grant applications in pursuit of funding for agricultural land conservation acquisition and capacity grants through the Sustainable Agricultural Lands Conservation Program (SALC).,"The technical assistance provider will support the mission of the Sustainable Agricultural Lands Conservation Program by engaging with key stakeholders--land trusts, tribal entities, nonprofits, landowners, farmers and ranchers, and others--in under-represented and disadvantaged communities. The TA provider will explore local opportunities and constraints, assess needs and resources, and help TA recipients develop viable projects and submit applications for SALC acquisition and capacity grants.  The Department intends to award one (1) service contract for this RFP.",Business; Individual; Nonprofit; Tribal Government,State,Not Required,200000.0,Reimbursement(s),2022-06-29 07:00:00,2022-07-01 14:00:00,"July 19, 2022",https://caleprocure.ca.gov/event/3480/0000023866,1.0,1.0,,,0
